"FamilyName","GivenName","Prefix","Gender","Age","Class","Joined","url","Price","Survived"
"HALE","Reginald","Mr","Male","31","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/reginald-hale.html","13.00",0
"HALL","J.","Mr","Male","32","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/j-hall.html","NA",0
"HALL","Frank Alfred James","Mr","Male","40","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/f-hall.html","NA",0
"HALLETT","George Alexander","Mr","Male","23","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/george-hallett.html","NA",0
"HAMBLYN","Ernest William","Mr","Male","47","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/ernest-william-hamblyn.html","NA",0
"HAMILTON","Ernest","Mr","Male","25","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/ernest-hamilton.html","NA",0
"HAMPE","Léon Jérome","Mr","Male","19","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/leon-jerome-hampe.html","9.50",0
"HANDS","Bernard","Mr","Male","54","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/bernard-hands.html","NA",0
"ḤANNĀ AL-HĀJ","Mansūr","Mr","Male","35","3rd Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/mansour-hanna.html","7.23",0
"HANNAM","George","Mr","Male","30","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/george-hannam.html","NA",0
"HANSEN","Claus Peter","Mr","Male","41","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/claus-peter-hansen.html","14.11",0
"HANSEN","Henry Damsgaard","Mr","Male","20","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/henry-damsgaard-hansen.html","7.85",0
"HANSEN","Jens Henrik Marius Juul","Mr","Male","25","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/henrik-juul-hansen.html","7.85",0
"HARBECK","William H.","Mr","Male","45","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/william-harbeck.html","13.00",0
"HARDING","Alfred John","Mr","Male","21","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/a-harding.html","NA",0
"HARGADON","Kate","Miss","Female","17","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/kate-hargadon.html","7.73",0
"HARKNETT","Alice Phoebe","Miss","Female","21","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/alice-phoebe-harknett.html","7.55",0
"HARPER","John","Rev.",NA,"39","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/john-harper.html","33.00",0
"HARRINGTON","Henry Charles","Mr","Male","37","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/charles-harrington.html","42.40",0
"HARRIS","Henry Burkhardt","Mr","Male","45","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/henry-birkhardt-harris.html","83.48",0
"HARRIS","Walter","Mr","Male","45","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/walter-harris.html","10.50",0
"HARRIS","Amos","Mr","Male","24","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/amos-harris.html","NA",0
"HARRIS","Edward John","Mr","Male","29","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/edward-harris.html","NA",0
"HARRIS","Charles William","Mr","Male","19","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/charles-william-harris.html","NA",0
"HARRIS","Clifford Henry","Mr","Male","17","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/clifford-henry-harris.html","NA",0
"HARRIS","Edward Matthew","Mr","Male","17","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/pantry-steward-edward-harris.html","NA",0
"HARRISON","William Henry","Mr","Male","45","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/william-harrison.html","NA",0
"HARRISON","Norman E.","Mr","Male","38","Engineering Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/norman-harrison.html","NA",0
"HART","Benjamin","Mr","Male","47","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/benjamin-hart.html","26.25",0
"HART","Henry","Mr","Male","30","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/henry-hart.html","6.86",0
"HART","James","Mr","Male","54","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/thomas-hart.html","NA",0
"HARTLEY","Wallace Henry","Mr","Male","33","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/wallace-hartley.html","NA",0
"HARVEY","Herbert Gifford","Mr","Male","34","Engineering Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/herbert-gifford-harvey.html","NA",0
"HATCH","Hugh","Mr","Male","21","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/hugh-hatch.html","NA",0
"HAWKESWORTH","James","Mr","Male","52","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/james-hawkesworth.html","NA",0
"HAWKESWORTH","William Walter","Mr","Male","43","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/william-walter-hawkesworth.html","NA",0
"HAYS","Charles Melville","Mr","Male","55","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/charles-melville-hays.html","93.50",0
"HAYTER","Arthur","Mr","Male","44","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/arthur-hayter.html","NA",0
"HEAD","Christopher","Mr","Male","42","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/christopher-head.html","42.50",0
"HEAD","Alfred","Mr","Male","24","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/a-head.html","NA",0
"HEGARTY","Hanora","Miss","Female","20","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/hanora-nora-hegarty.html","6.75",0
"HEINEN","Joseph Dominichus","Mr","Male","30","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/joseph-heinen.html","NA",0
"HEININEN","Wendla Maria","Miss","Female","23","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/wendla-maria-heininen.html","7.93",0
"HENDEKOVIĆ","Ignjac","Mr","Male","30","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/ignjac-hendekovic.html","7.90",0
"HENDY","Edward Martin","Mr","Male","39","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/edward-martin-hendy.html","NA",0
"HENRIKSSON","Jenny Lovisa","Miss","Female","28","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/jenny-lovisa-henriksson.html","7.78",0
"HENRY","Bridget","Miss","Female","22","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/bridget-delia-henry.html","7.75",0
"HENSFORD","Herbert George Ernest","Mr","Male","26","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/herbert-george-hensford.html","NA",0
"HERMAN","Samuel","Mr","Male","50","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/samuel-herman.html","65.00",0
"HESKETH","John Henry","Mr","Male","33","Engineering Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/john-henry-hesketh.html","NA",0
"HESLIN","James","Mr","Male","51","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/james-haslin.html","NA",0
"HEWITT","Thomas","Mr","Male","37","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/thomas-hewitt.html","NA",0
"HICKMAN","Leonard Mark","Mr","Male","24","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/leonard-hickman.html","73.50",0
"HICKMAN","Lewis","Mr","Male","32","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/lewis-hickman.html","73.50",0
"HICKMAN","Stanley George","Mr","Male","21","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/stanley-hickman.html","73.50",0
"HILL","James","Mr","Male","25","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/james-hill.html","NA",0
"HILL","Henry Parkinson","Mr","Male","37","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/h-hill.html","NA",0
"HILL","James Colston","Mr","Male","43","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/james-colston-hill.html","NA",0
"HILLIARD","Herbert Henry","Mr","Male","44","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/herbert-henry-hilliard.html","51.86",0
"HILTUNEN","Martta Maria","Miss","Female","18","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/marta-hiltunen.html","13.00",0
"HINCKLEY","George Herbert","Mr","Male","40","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/george-hinckley.html","NA",0
"HINE","William Edward","Mr","Male","36","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/william-edward-hine.html","NA",0
"HINTON","Stephen William","Mr","Male","30","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/stephen-william-hinton.html","NA",0
"HIPKINS","William Edward","Mr","Male","55","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/william-edward-hipkins.html","50.00",0
"HISCOCK","Sydney George","Mr","Male","25","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/s-hiscock.html","NA",0
"HOARE","Leonard James","Mr","Male","18","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/leonard-james-hoare.html","NA",0
"HOCKING","Richard George","Mr","Male","23","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/richard-hocking.html","11.50",0
"HOCKING","Samuel James Metcalfe","Mr","Male","36","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/samuel-hocking.html","13.00",0
"HODGE","Charley","Mr","Male","29","Engineering Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/charles-hodge.html","NA",0
"HODGES","Henry Price","Mr","Male","50","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/henry-price-hodges.html","13.00",0
"HODGES","W.","Mr","Male","26","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/w-hodges.html","NA",0
"HODGKINSON","Leonard","Mr","Male","46","Engineering Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/leonard-hodgkinson.html","NA",0
"HOGAN","Albert John","Mr","Male","19","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/g-king.html","NA",0
"HOGG","Charles William","Mr","Male","43","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/charles-william-hogg.html","NA",0
"HOGUE","E.","Mr","Male","22","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/e-hogue.html","NA",0
"HOLD","Stephen","Mr","Male","44","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/stephen-hold.html","26.00",0
"HOLLAND","Thomas","Mr","Male","28","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/thomas-holland.html","NA",0
"HOLLOWAY","Sidney","Mr","Male","24","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/sidney-holloway.html","NA",0
"HOLM","John Fredrik Alexander","Mr","Male","43","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/john-fredrik-alexander-holm.html","6.45",0
"HOLMAN","Harry","Mr","Male","29","Deck Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/harry-holman.html","NA",0
"HOLTEN","Johan Martin","Mr","Male","18","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/johan-martin-holthen.html","22.52",0
"HOLVERSON","Alexander Oskar","Mr","Male","42","1st Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/alexander-oskar-holverson.html","52.00",0
"HOOD","Ambrose","Mr","Male","21","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/ambrose-hood.html","73.50",0
"HOPGOOD","Roland John C.","Mr","Male","29","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/roland-hopgood.html","NA",0
"HOPKINS","Frederick William","Mr","Male","14","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/f-hopkins.html","NA",0
"HORGAN","John","Mr","Male","22","3rd Class Passenger","Queenstown","https://www.encyclopedia-titanica.org//titanic-victim/john-horgan.html","7.75",0
"HOSGOOD","Richard William","Mr","Male","22","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/richard-hosgood.html","NA",0
"HOSKING","George Fox","Mr","Male","36","Engineering Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/george-fox-hosking.html","NA",0
"HOUSE","William Charles","Mr","Male","45","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/william-house.html","NA",0
"HOWARD","Benjamin","Mr","Male","63","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/benjamin-howard.html","26.00",0
"HOWARD","Ellen Truelove","Mrs","Male","61","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/ellen-truelove-howard.html","26.00",0
"HOWELL","Arthur Albert","Mr","Male","31","Victualling Crew","Belfast","https://www.encyclopedia-titanica.org//titanic-victim/arthur-albert-howell.html","NA",0
"HOYT","William Fisher","Mr","Male","43","1st Class Passenger","Cherbourg","https://www.encyclopedia-titanica.org//titanic-victim/william-fisher-hoyt.html","30.70",0
"HUGHES","William Thomas","Mr","Male","34","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/william-thomas-hughes.html","NA",0
"HUMBLEN","Adolf Mathias Nicolai Olsen","Mr","Male","42","3rd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/adolf-mathias-nicolai-olsen-humblen.html","7.65",0
"HUMBY","Frederick","Mr","Male","17","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/frederick-humby.html","NA",0
"HUME","John Law","Mr","Male","21","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/jock-hume.html","NA",0
"HUMPHREYS","Humphrey","Mr","Male","31","Victualling Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/humphrey-humphreys.html","NA",0
"HUNT","George Henry","Mr","Male","34","2nd Class Passenger","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/george-henry-hunt.html","12.28",0
"HUNT","Tom","Mr","Male","27","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/tom-hunt.html","NA",0
"HURST","Charles John","Mr","Male","40","Engineering Crew","Southampton","https://www.encyclopedia-titanica.org//titanic-victim/charles-john-hurst.html","NA",0
